name,prefecture,line,x,y,postal,prev,next
大佐倉,千葉県,京成本線,140.25079,35.729908,2850041,京成佐倉,京成酒々井
京成酒々井,千葉県,京成本線,140.270132,35.736867,2850921,大佐倉,宗吾参道
宗吾参道,千葉県,京成本線,140.280975,35.752669,2850907,京成酒々井,公津の杜
公津の杜,千葉県,京成本線,140.294904,35.760446,2860048,宗吾参道,京成成田
京成成田,千葉県,京成本線,140.315473,35.776308,2860033,公津の杜,空港第2ビル
空港第2ビル,千葉県,京成本線,140.387163,35.773693,2860104,京成成田,成田空港
成田空港,千葉県,京成本線,140.384644,35.763983,2860104,空港第2ビル,
京成高砂,東京都,京成金町線,139.866875,35.750932,1250054,,柴又
柴又,東京都,京成金町線,139.875188,35.756323,1250052,京成高砂,京成金町
京成金町,東京都,京成金町線,139.870387,35.768471,1250042,柴又,
京成高砂,東京都,京成成田空港線,139.866875,35.750932,1250054,,東松戸
東松戸,千葉県,京成成田空港線,139.942957,35.769954,2702221,京成高砂,新鎌ヶ谷
新鎌ヶ谷,千葉県,京成成田空港線,139.998361,35.779481,2730121,東松戸,千葉ニュータウン中央
千葉ニュータウン中央,千葉県,京成成田空港線,140.116159,35.800175,2701354,新鎌ヶ谷,印旛日本医大
印旛日本医大,千葉県,京成成田空港線,140.203112,35.787512,2701609,千葉ニュータウン中央,成田湯川
成田湯川,千葉県,京成成田空港線,140.291596,35.799115,2860846,印旛日本医大,空港第2ビル
空港第2ビル,千葉県,京成成田空港線,140.387163,35.773693,2860104,成田湯川,成田空港
成田空港,千葉県,京成成田空港線,140.384644,35.763983,2860104,空港第2ビル,
泉岳寺,東京都,京浜急行本線,139.74002,35.638692,1080074,,品川
品川,東京都,京浜急行本線,139.73809,35.628284,1080075,泉岳寺,北品川
北品川,東京都,京浜急行本線,139.739191,35.622458,1400001,品川,新馬場
新馬場,東京都,京浜急行本線,139.741366,35.61762,1400001,北品川,青物横丁
青物横丁,東京都,京浜急行本線,139.742958,35.609351,1400004,新馬場,鮫洲
鮫洲,東京都,京浜急行本線,139.742227,35.604977,1400011,青物横丁,立会川
立会川,東京都,京浜急行本線,139.738886,35.598489,1400011,鮫洲,大森海岸
大森海岸,東京都,京浜急行本線,139.73544,35.587576,1400013,立会川,平和島
平和島,東京都,京浜急行本線,139.73491,35.57868,1430016,大森海岸,大森町
大森町,東京都,京浜急行本線,139.732027,35.572431,1430015,平和島,梅屋敷
梅屋敷,東京都,京浜急行本線,139.728266,35.566873,1440052,大森町,京急蒲田
京急蒲田,東京都,京浜急行本線,139.723681,35.560796,1440052,梅屋敷,雑色
雑色,東京都,京浜急行本線,139.715005,35.549725,1440055,京急蒲田,六郷土手
六郷土手,東京都,京浜急行本線,139.7076,35.540577,1440055,雑色,京急川崎
京急川崎,神奈川県,京浜急行本線,139.700893,35.53285,2100007,六郷土手,八丁畷
八丁畷,神奈川県,京浜急行本線,139.691346,35.523054,2100022,京急川崎,鶴見市場
鶴見市場,神奈川県,京浜急行本線,139.68642,35.517594,2300022,八丁畷,京急鶴見
京急鶴見,神奈川県,京浜急行本線,139.677743,35.507032,2300051,鶴見市場,花月総持寺
花月総持寺,神奈川県,京浜急行本線,139.672813,35.500358,2300052,京急鶴見,生麦
生麦,神奈川県,京浜急行本線,139.6673,35.4956,2300052,花月総持寺,京急新子安
京急新子安,神奈川県,京浜急行本線,139.655848,35.487242,2210021,生麦,子安
子安,神奈川県,京浜急行本線,139.644965,35.484556,2210021,京急新子安,神奈川新町
神奈川新町,神奈川県,京浜急行本線,139.640152,35.481559,2210041,子安,京急東神奈川
京急東神奈川,神奈川県,京浜急行本線,139.634669,35.477412,2210044,神奈川新町,神奈川
神奈川,神奈川県,京浜急行本線,139.627364,35.471304,2210057,京急東神奈川,横浜
横浜,神奈川県,京浜急行本線,139.623055,35.466066,2200011,神奈川,戸部
戸部,神奈川県,京浜急行本線,139.61956,35.456631,2200041,横浜,日ノ出町
日ノ出町,神奈川県,京浜急行本線,139.626696,35.445524,2310066,戸部,黄金町
黄金町,神奈川県,京浜急行本線,139.62246,35.439694,2320005,日ノ出町,南太田
南太田,神奈川県,京浜急行本線,139.613408,35.436923,2320006,黄金町,井土ヶ谷
井土ヶ谷,神奈川県,京浜急行本線,139.60061,35.433895,2320052,南太田,弘明寺
弘明寺,神奈川県,京浜急行本線,139.596791,35.42437,2320067,井土ヶ谷,上大岡
上大岡,神奈川県,京浜急行本線,139.596552,35.409418,2330002,弘明寺,屏風浦
屏風浦,神奈川県,京浜急行本線,139.610387,35.394176,2350023,上大岡,杉田
杉田,神奈川県,京浜急行本線,139.615734,35.383796,2350033,屏風浦,京急富岡
京急富岡,神奈川県,京浜急行本線,139.629772,35.366743,2360052,杉田,能見台
能見台,神奈川県,京浜急行本線,139.629233,35.360528,2360053,京急富岡,金沢文庫
金沢文庫,神奈川県,京浜急行本線,139.621606,35.342966,2360016,能見台,金沢八景
金沢八景,神奈川県,京浜急行本線,139.62018,35.331223,2360027,金沢文庫,追浜
追浜,神奈川県,京浜急行本線,139.624905,35.315461,2370068,金沢八景,京急田浦
京急田浦,神奈川県,京浜急行本線,139.625252,35.300892,2370076,追浜,安針塚
安針塚,神奈川県,京浜急行本線,139.64292,35.286641,2370072,京急田浦,逸見
逸見,神奈川県,京浜急行本線,139.653149,35.28048,2380045,安針塚,汐入
汐入,神奈川県,京浜急行本線,139.662443,35.280241,2380042,逸見,横須賀中央
横須賀中央,神奈川県,京浜急行本線,139.670217,35.27858,2380007,汐入,県立大学
県立大学,神奈川県,京浜急行本線,139.677033,35.269731,2380012,横須賀中央,堀ノ内
堀ノ内,神奈川県,京浜急行本線,139.686932,35.26322,2380014,県立大学,京急大津
京急大津,神奈川県,京浜急行本線,139.695334,35.261068,2390808,堀ノ内,馬堀海岸
馬堀海岸,神奈川県,京浜急行本線,139.707328,35.259651,2390802,京急大津,浦賀
浦賀,神奈川県,京浜急行本線,139.714999,35.250933,2390822,馬堀海岸,
京急蒲田,東京都,京浜急行空港線,139.723681,35.560796,1440052,,糀谷
糀谷,東京都,京浜急行空港線,139.72962,35.5545,1440034,京急蒲田,大鳥居
大鳥居,東京都,京浜急行空港線,139.739356,35.552531,1440034,糀谷,穴守稲荷
穴守稲荷,東京都,京浜急行空港線,139.746669,35.550326,1440043,大鳥居,天空橋
天空橋,東京都,京浜急行空港線,139.75423,35.548908,1440041,穴守稲荷,羽田空港第3ターミナル
羽田空港第3ターミナル,東京都,京浜急行空港線,139.768968,35.544676,1440041,天空橋,羽田空港第1・第2ターミナル
羽田空港第1・第2ターミナル,東京都,京浜急行空港線,139.785962,35.549809,1440041,羽田空港第3ターミナル,
新宿,東京都,京王線,139.699187,35.690163,1600023,,笹塚
笹塚,東京都,京王線,139.667251,35.673758,1510073,新宿,代田橋
代田橋,東京都,京王線,139.659413,35.671092,1560041,笹塚,明大前
明大前,東京都,京王線,139.650352,35.668758,1560043,代田橋,下高井戸
下高井戸,東京都,京王線,139.641372,35.66615,1560043,明大前,桜上水
桜上水,東京都,京王線,139.63129,35.66768,1560045,下高井戸,上北沢
上北沢,東京都,京王線,139.62329,35.668857,1560057,桜上水,八幡山
八幡山,東京都,京王線,139.614927,35.669982,1680074,上北沢,芦花公園
芦花公園,東京都,京王線,139.608247,35.670479,1570062,八幡山,千歳烏山
千歳烏山,東京都,京王線,139.60067,35.667921,1570062,芦花公園,仙川
仙川,東京都,京王線,139.584908,35.662257,1820002,千歳烏山,つつじヶ丘
つつじヶ丘,東京都,京王線,139.575103,35.657936,1820006,仙川,柴崎
柴崎,東京都,京王線,139.56658,35.653997,1820007,つつじヶ丘,国領
国領,東京都,京王線,139.558036,35.650087,1820022,柴崎,布田
布田,東京都,京王線,139.551557,35.649904,1820022,国領,調布
調布,東京都,京王線,139.543988,35.652181,1820024,布田,西調布
西調布,東京都,京王線,139.529822,35.657169,1820035,調布,飛田給
飛田給,東京都,京王線,139.523666,35.660121,1820036,西調布,武蔵野台
武蔵野台,東京都,京王線,139.511289,35.664159,1830011,飛田給,多磨霊園
多磨霊園,東京都,京王線,139.502615,35.666197,1830015,武蔵野台,東府中
東府中,東京都,京王線,139.495257,35.668766,1830015,多磨霊園,府中
府中,東京都,京王線,139.4799,35.672245,1830023,東府中,分倍河原
分倍河原,東京都,京王線,139.468798,35.668493,1830021,府中,中河原
中河原,東京都,京王線,139.457602,35.659549,1830034,分倍河原,聖蹟桜ヶ丘
聖蹟桜ヶ丘,東京都,京王線,139.446979,35.650814,2060011,中河原,百草園
百草園,東京都,京王線,139.431285,35.657362,1910033,聖蹟桜ヶ丘,高幡不動
高幡不動,東京都,京王線,139.412953,35.662361,1910031,百草園,南平
南平,東京都,京王線,139.392008,35.654559,1910041,高幡不動,平山城址公園
平山城址公園,東京都,京王線,139.379926,35.647371,1910043,南平,長沼
長沼,東京都,京王線,139.365849,35.642788,1920907,平山城址公園,北野
北野,東京都,京王線,139.354489,35.644479,1920911,長沼,京王八王子
京王八王子,東京都,京王線,139.343851,35.657416,1920046,北野,
新線新宿,東京都,京王新線,139.698812,35.68869,1600023,,初台
初台,東京都,京王新線,139.686354,35.68123,1510061,新線新宿,幡ヶ谷
幡ヶ谷,東京都,京王新線,139.676183,35.677061,1510072,初台,笹塚
笹塚,東京都,京王新線,139.667251,35.673758,1510073,幡ヶ谷,
渋谷,東京都,京王井の頭線,139.700872,35.6587,1500043,,神泉
神泉,東京都,京王井の頭線,139.693579,35.657244,1500045,渋谷,駒場東大前
駒場東大前,東京都,京王井の頭線,139.684308,35.65868,1530041,神泉,池ノ上
池ノ上,東京都,京王井の頭線,139.67344,35.660402,1550032,駒場東大前,下北沢
下北沢,東京都,京王井の頭線,139.66691,35.661539,1550031,池ノ上,新代田
新代田,東京都,京王井の頭線,139.660524,35.662593,1550033,下北沢,東松原
東松原,東京都,京王井の頭線,139.655535,35.662634,1560043,新代田,明大前
明大前,東京都,京王井の頭線,139.650352,35.668758,1560043,東松原,永福町
永福町,東京都,京王井の頭線,139.642733,35.67629,1680064,明大前,西永福
西永福,東京都,京王井の頭線,139.634936,35.678918,1680064,永福町,浜田山
浜田山,東京都,京王井の頭線,139.627528,35.681603,1680065,西永福,高井戸
高井戸,東京都,京王井の頭線,139.615115,35.683253,1680071,浜田山,富士見ヶ丘
富士見ヶ丘,東京都,京王井の頭線,139.607072,35.684805,1680082,高井戸,久我山
久我山,東京都,京王井の頭線,139.599211,35.688138,1680082,富士見ヶ丘,三鷹台
三鷹台,東京都,京王井の頭線,139.589298,35.692046,1810001,久我山,井の頭公園
井の頭公園,東京都,京王井の頭線,139.583112,35.697304,1810001,三鷹台,吉祥寺
吉祥寺,東京都,京王井の頭線,139.580306,35.702291,1800003,井の頭公園,
調布,東京都,京王相模原線,139.543988,35.652181,1820024,,京王多摩川
京王多摩川,東京都,京王相模原線,139.536606,35.644499,1820025,調布,京王稲田堤
京王稲田堤,神奈川県,京王相模原線,139.531099,35.633895,2140001,京王多摩川,京王よみうりランド
京王よみうりランド,東京都,京王相模原線,139.517597,35.632934,2060812,京王稲田堤,稲城
稲城,東京都,京王相模原線,139.500398,35.636166,2060802,京王よみうりランド,若葉台
若葉台,神奈川県,京王相模原線,139.472189,35.619325,2150035,稲城,京王永山
京王永山,東京都,京王相模原線,139.448204,35.630102,2060025,若葉台,京王多摩センター
京王多摩センター,東京都,京王相模原線,139.42402,35.62518,2060033,京王永山,京王堀之内
京王堀之内,東京都,京王相模原線,139.400314,35.624438,1920355,京王多摩センター,南大沢
南大沢,東京都,京王相模原線,139.3798,35.6141,1920364,京王堀之内,多摩境
多摩境,東京都,京王相模原線,139.366987,35.601826,1940215,南大沢,橋本
橋本,神奈川県,京王相模原線,139.343226,35.595518,2520143,多摩境,
北野,東京都,京王高尾線,139.354489,35.644479,1920911,,京王片倉
京王片倉,東京都,京王高尾線,139.337035,35.644343,1920914,北野,山田
山田,東京都,京王高尾線,139.321082,35.644411,1930932,京王片倉,めじろ台
めじろ台,東京都,京王高尾線,139.308446,35.643601,1930833,山田,狭間
狭間,東京都,京王高尾線,139.293808,35.640637,1930834,めじろ台,高尾
高尾,東京都,京王高尾線,139.281551,35.641645,1930845,狭間,高尾山口
高尾山口,東京都,京王高尾線,139.269856,35.632377,1930844,高尾,
高幡不動,東京都,京王動物園線,139.412953,35.662361,1910031,,多摩動物公園
多摩動物公園,東京都,京王動物園線,139.404627,35.649215,1910042,高幡不動,
東府中,東京都,京王競馬場線,139.495257,35.668766,1830015,,府中競馬正門前
府中競馬正門前,東京都,京王競馬場線,139.485019,35.668288,1830016,東府中,
京成高砂,東京都,北総鉄道,139.866875,35.750932,1250054,,新柴又
新柴又,東京都,北総鉄道,139.879376,35.75101,1250052,京成高砂,矢切
矢切,千葉県,北総鉄道,139.899742,35.757503,2710096,新柴又,北国分
北国分,千葉県,北総鉄道,139.914252,35.762916,2720837,矢切,秋山
秋山,千葉県,北総鉄道,139.930723,35.765299,2702222,北国分,東松戸
東松戸,千葉県,北総鉄道,139.942957,35.769954,2702221,秋山,松飛台
松飛台,千葉県,北総鉄道,139.957739,35.775377,2702221,東松戸,大町
大町,千葉県,北総鉄道,139.973567,35.775103,2720801,松飛台,新鎌ヶ谷
新鎌ヶ谷,千葉県,北総鉄道,139.998361,35.779481,2730121,大町,西白井
西白井,千葉県,北総鉄道,140.031545,35.784364,2701431,新鎌ヶ谷,白井
白井,千葉県,北総鉄道,140.0541,35.784723,2701422,西白井,小室
小室,千葉県,北総鉄道,140.076073,35.787004,2701471,白井,千葉ニュータウン中央
千葉ニュータウン中央,千葉県,北総鉄道,140.116159,35.800175,2701354,小室,印西牧の原
印西牧の原,千葉県,北総鉄道,140.166911,35.803608,2701337,千葉ニュータウン中央,印旛日本医大
印旛日本医大,千葉県,北総鉄道,140.203112,35.787512,2701609,印西牧の原,
赤羽岩淵,東京都,埼玉高速鉄道,139.722103,35.783417,1150041,,川口元郷
川口元郷,埼玉県,埼玉高速鉄道,139.730043,35.800187,3320011,赤羽岩淵,南鳩ヶ谷
南鳩ヶ谷,埼玉県,埼玉高速鉄道,139.736059,35.816839,3340013,川口元郷,鳩ヶ谷
鳩ヶ谷,埼玉県,埼玉高速鉄道,139.735967,35.830859,3340003,南鳩ヶ谷,新井宿
新井宿,埼玉県,埼玉高速鉄道,139.737908,35.842974,3330826,鳩ヶ谷,戸塚安行
戸塚安行,埼玉県,埼玉高速鉄道,139.753689,35.858873,3330807,新井宿,東川口
東川口,埼玉県,埼玉高速鉄道,139.74398,35.876211,3330801,戸塚安行,浦和美園
浦和美園,埼玉県,埼玉高速鉄道,139.72779,35.893677,3360963,東川口,
上北台,東京都,多摩モノレール,139.415822,35.745824,2070021,,桜街道
桜街道,東京都,多摩モノレール,139.416653,35.739,2070021,上北台,玉川上水
玉川上水,東京都,多摩モノレール,139.417866,35.73223,2070022,桜街道,砂川七番
砂川七番,東京都,多摩モノレール,139.418097,35.723319,1900002,玉川上水,泉体育館
泉体育館,東京都,多摩モノレール,139.419525,35.718775,1900002,砂川七番,立飛
立飛,東京都,多摩モノレール,139.417387,35.714717,1900015,泉体育館,高松
高松,東京都,多摩モノレール,139.413242,35.710158,1900011,立飛,立川北
立川北,東京都,多摩モノレール,139.41254,35.699502,1900012,高松,立川南
立川南,東京都,多摩モノレール,139.412546,35.696077,1900023,立川北,柴崎体育館
柴崎体育館,東京都,多摩モノレール,139.409191,35.689475,1900023,立川南,甲州街道
甲州街道,東京都,多摩モノレール,139.409191,35.678262,1910012,柴崎体育館,万願寺
万願寺,東京都,多摩モノレール,139.420079,35.671249,1910024,甲州街道,高幡不動
高幡不動,東京都,多摩モノレール,139.415184,35.66148,1910031,万願寺,程久保
程久保,東京都,多摩モノレール,139.410698,35.655093,1910042,高幡不動,多摩動物公園
多摩動物公園,東京都,多摩モノレール,139.403672,35.648666,1910042,程久保,中央大学・明星大学
中央大学・明星大学,東京都,多摩モノレール,139.408672,35.64197,1920351,多摩動物公園,大塚・帝京大学
大塚・帝京大学,東京都,多摩モノレール,139.416461,35.636878,1920352,中央大学・明星大学,松が谷
松が谷,東京都,多摩モノレール,139.422201,35.63169,1920354,大塚・帝京大学,多摩センター
多摩センター,東京都,多摩モノレール,139.422782,35.623724,2060033,松が谷,
新百合ヶ丘,神奈川県,小田急多摩線,139.507608,35.603705,2150004,,五月台
五月台,神奈川県,小田急多摩線,139.493542,35.600174,2150025,新百合ヶ丘,栗平
栗平,神奈川県,小田急多摩線,139.481298,35.605731,2150024,五月台,黒川
黒川,神奈川県,小田急多摩線,139.470731,35.613203,2150034,栗平,はるひ野
はるひ野,神奈川県,小田急多摩線,139.464534,35.618885,2150036,黒川,小田急永山
小田急永山,東京都,小田急多摩線,139.447943,35.629972,2060025,はるひ野,小田急多摩センター
小田急多摩センター,東京都,小田急多摩線,139.424298,35.624902,2060033,小田急永山,唐木田
唐木田,東京都,小田急多摩線,139.411622,35.616672,2060036,小田急多摩センター,
新宿,東京都,小田急小田原線,139.699574,35.691435,1600023,,南新宿
南新宿,東京都,小田急小田原線,139.69867,35.683483,1510053,新宿,参宮橋
参宮橋,東京都,小田急小田原線,139.693568,35.678586,1510053,南新宿,代々木八幡
代々木八幡,東京都,小田急小田原線,139.688913,35.669715,1510053,参宮橋,代々木上原
代々木上原,東京都,小田急小田原線,139.680153,35.669159,1510066,代々木八幡,東北沢
東北沢,東京都,小田急小田原線,139.673014,35.665379,1550031,代々木上原,下北沢
下北沢,東京都,小田急小田原線,139.667516,35.661655,1550031,東北沢,世田谷代田
世田谷代田,東京都,小田急小田原線,139.661557,35.65834,1550033,下北沢,梅ヶ丘
梅ヶ丘,東京都,小田急小田原線,139.653628,35.656024,1540022,世田谷代田,豪徳寺
豪徳寺,東京都,小田急小田原線,139.647381,35.653807,1540021,梅ヶ丘,経堂
経堂,東京都,小田急小田原線,139.635993,35.650991,1560052,豪徳寺,千歳船橋
千歳船橋,東京都,小田急小田原線,139.624544,35.647616,1560052,経堂,祖師ヶ谷大蔵
祖師ヶ谷大蔵,東京都,小田急小田原線,139.609659,35.643236,1570072,千歳船橋,成城学園前
成城学園前,東京都,小田急小田原線,139.598958,35.640114,1570066,祖師ヶ谷大蔵,喜多見
喜多見,東京都,小田急小田原線,139.587445,35.636697,1570067,成城学園前,狛江
狛江,東京都,小田急小田原線,139.577127,35.632001,2010013,喜多見,和泉多摩川
和泉多摩川,東京都,小田急小田原線,139.573695,35.627349,2010014,狛江,登戸
登戸,神奈川県,小田急小田原線,139.569449,35.62115,2140014,和泉多摩川,向ヶ丘遊園
向ヶ丘遊園,神奈川県,小田急小田原線,139.564719,35.617273,2140014,登戸,生田
生田,神奈川県,小田急小田原線,139.542024,35.614954,2140038,向ヶ丘遊園,読売ランド前
読売ランド前,神奈川県,小田急小田原線,139.527903,35.614723,2140037,生田,百合ヶ丘
百合ヶ丘,神奈川県,小田急小田原線,139.516121,35.60903,2150011,読売ランド前,新百合ヶ丘
新百合ヶ丘,神奈川県,小田急小田原線,139.507608,35.603705,2150004,百合ヶ丘,柿生
柿生,神奈川県,小田急小田原線,139.497614,35.589597,2150021,新百合ヶ丘,鶴川
鶴川,東京都,小田急小田原線,139.481759,35.583077,1950053,柿生,玉川学園前
玉川学園前,東京都,小田急小田原線,139.463388,35.563486,1940041,鶴川,町田
町田,東京都,小田急小田原線,139.445236,35.544222,1940013,玉川学園前,相模大野
相模大野,神奈川県,小田急小田原線,139.437836,35.532208,2520303,町田,小田急相模原
小田急相模原,神奈川県,小田急小田原線,139.422571,35.515134,2520314,相模大野,相武台前
相武台前,神奈川県,小田急小田原線,139.408509,35.499294,2520011,小田急相模原,座間
座間,神奈川県,小田急小田原線,139.399899,35.480913,2520024,相武台前,海老名
海老名,神奈川県,小田急小田原線,139.390905,35.452709,2430434,座間,厚木
厚木,神奈川県,小田急小田原線,139.377896,35.443081,2430433,海老名,本厚木
本厚木,神奈川県,小田急小田原線,139.364261,35.439338,2430013,厚木,愛甲石田
愛甲石田,神奈川県,小田急小田原線,139.344098,35.417634,2430035,本厚木,伊勢原
伊勢原,神奈川県,小田急小田原線,139.313768,35.396081,2591132,愛甲石田,鶴巻温泉
鶴巻温泉,神奈川県,小田急小田原線,139.277813,35.381131,2570001,伊勢原,東海大学前
東海大学前,神奈川県,小田急小田原線,139.271236,35.373151,2570006,鶴巻温泉,秦野
秦野,神奈川県,小田急小田原線,139.226009,35.370075,2570034,東海大学前,渋沢
渋沢,神奈川県,小田急小田原線,139.184405,35.374032,2591321,秦野,新松田
新松田,神奈川県,小田急小田原線,139.139848,35.345082,2580003,渋沢,開成
開成,神奈川県,小田急小田原線,139.135785,35.326532,2580021,新松田,栢山
栢山,神奈川県,小田急小田原線,139.14258,35.310679,2500852,開成,富水
富水,神奈川県,小田急小田原線,139.145166,35.296759,2500853,栢山,螢田
螢田,神奈川県,小田急小田原線,139.152036,35.285055,2500865,富水,足柄
足柄,神奈川県,小田急小田原線,139.15447,35.271763,2500001,螢田,小田原
小田原,神奈川県,小田急小田原線,139.155396,35.256229,2500011,足柄,
滝本,東京都,御岳登山鉄道,139.161383,35.796035,1980174,,御岳山
御岳山,東京都,御岳登山鉄道,139.153594,35.789685,1980175,滝本,
新橋,東京都,新交通ゆりかもめ,139.759644,35.665503,1050004,,汐留
汐留,東京都,新交通ゆりかもめ,139.759985,35.662871,1050021,新橋,竹芝
竹芝,東京都,新交通ゆりかもめ,139.762037,35.654099,1050022,汐留,日の出
日の出,東京都,新交通ゆりかもめ,139.75906,35.649136,1050022,竹芝,芝浦ふ頭
芝浦ふ頭,東京都,新交通ゆりかもめ,139.757852,35.641773,1080022,日の出,お台場海浜公園
お台場海浜公園,東京都,新交通ゆりかもめ,139.778607,35.629813,1350091,芝浦ふ頭,台場
台場,東京都,新交通ゆりかもめ,139.771435,35.625908,1350091,お台場海浜公園,東京国際クルーズターミナル
東京国際クルーズターミナル,東京都,新交通ゆりかもめ,139.773157,35.621462,1350064,台場,テレコムセンター
テレコムセンター,東京都,新交通ゆりかもめ,139.779327,35.617593,1350064,東京国際クルーズターミナル,青海
青海,東京都,新交通ゆりかもめ,139.781132,35.62467,1350064,テレコムセンター,東京ビッグサイト
東京ビッグサイト,東京都,新交通ゆりかもめ,139.791228,35.630158,1350063,青海,有明
有明,東京都,新交通ゆりかもめ,139.793269,35.634596,1350063,東京ビッグサイト,有明テニスの森
有明テニスの森,東京都,新交通ゆりかもめ,139.78888,35.639964,1350063,有明,市場前
市場前,東京都,新交通ゆりかもめ,139.78564,35.645684,1350061,有明テニスの森,新豊洲
新豊洲,東京都,新交通ゆりかもめ,139.789996,35.648718,1350061,市場前,豊洲
豊洲,東京都,新交通ゆりかもめ,139.795414,35.653792,1350061,新豊洲,
新木場,東京都,東京りんかい線,139.827402,35.646172,1360082,,東雲
東雲,東京都,東京りんかい線,139.804395,35.640987,1350062,新木場,国際展示場
国際展示場,東京都,東京りんかい線,139.791617,35.63441,1350063,東雲,東京テレポート
東京テレポート,東京都,東京りんかい線,139.778896,35.62753,1350064,国際展示場,天王洲アイル
天王洲アイル,東京都,東京りんかい線,139.750793,35.620562,1400002,東京テレポート,品川シーサイド
品川シーサイド,東京都,東京りんかい線,139.749549,35.608524,1400002,天王洲アイル,大井町
大井町,東京都,東京りんかい線,139.735025,35.607535,1400014,品川シーサイド,大崎
大崎,東京都,東京りんかい線,139.728439,35.619772,1410032,大井町,
中野坂上,東京都,東京メトロ丸ノ内分岐線,139.68291,35.69792,1640011,,中野新橋
中野新橋,東京都,東京メトロ丸ノ内分岐線,139.673997,35.692123,1640013,中野坂上,中野富士見町
中野富士見町,東京都,東京メトロ丸ノ内分岐線,139.666933,35.690514,1640013,中野新橋,方南町
方南町,東京都,東京メトロ丸ノ内分岐線,139.656498,35.683496,1680062,中野富士見町,
池袋,東京都,東京メトロ丸ノ内線,139.711086,35.730256,1710021,,新大塚
新大塚,東京都,東京メトロ丸ノ内線,139.729971,35.72569,1700013,池袋,茗荷谷
茗荷谷,東京都,東京メトロ丸ノ内線,139.737184,35.716989,1120006,新大塚,後楽園
後楽園,東京都,東京メトロ丸ノ内線,139.751864,35.707898,1120003,茗荷谷,本郷三丁目
本郷三丁目,東京都,東京メトロ丸ノ内線,139.759914,35.706671,1130033,後楽園,御茶ノ水
御茶ノ水,東京都,東京メトロ丸ノ内線,139.763952,35.700614,1130034,本郷三丁目,淡路町
淡路町,東京都,東京メトロ丸ノ内線,139.767575,35.695434,1010041,御茶ノ水,大手町
大手町,東京都,東京メトロ丸ノ内線,139.7662,35.686564,1000004,淡路町,東京
東京,東京都,東京メトロ丸ノ内線,139.764708,35.681753,1000005,大手町,銀座
銀座,東京都,東京メトロ丸ノ内線,139.763965,35.671989,1000006,東京,霞ケ関
霞ケ関,東京都,東京メトロ丸ノ内線,139.750899,35.673838,1000013,銀座,国会議事堂前
国会議事堂前,東京都,東京メトロ丸ノ内線,139.745219,35.67393,1000014,霞ケ関,赤坂見附
赤坂見附,東京都,東京メトロ丸ノ内線,139.737047,35.677021,1000014,国会議事堂前,四ツ谷
四ツ谷,東京都,東京メトロ丸ノ内線,139.729947,35.684586,1020083,赤坂見附,四谷三丁目
四谷三丁目,東京都,東京メトロ丸ノ内線,139.720103,35.687958,1600004,四ツ谷,新宿御苑前
新宿御苑前,東京都,東京メトロ丸ノ内線,139.71069,35.688588,1600022,四谷三丁目,新宿三丁目
新宿三丁目,東京都,東京メトロ丸ノ内線,139.704895,35.690847,1600022,新宿御苑前,新宿
新宿,東京都,東京メトロ丸ノ内線,139.700711,35.69235,1600022,新宿三丁目,西新宿
西新宿,東京都,東京メトロ丸ノ内線,139.692778,35.694298,1600023,新宿,中野坂上
中野坂上,東京都,東京メトロ丸ノ内線,139.68291,35.69792,1640011,西新宿,新中野
新中野,東京都,東京メトロ丸ノ内線,139.66903,35.697491,1640011,中野坂上,東高円寺
東高円寺,東京都,東京メトロ丸ノ内線,139.657822,35.697802,1660003,新中野,新高円寺
新高円寺,東京都,東京メトロ丸ノ内線,139.648068,35.697985,1660003,東高円寺,南阿佐ヶ谷
南阿佐ヶ谷,東京都,東京メトロ丸ノ内線,139.63576,35.699624,1660004,新高円寺,荻窪
荻窪,東京都,東京メトロ丸ノ内線,139.620116,35.704304,1670051,南阿佐ヶ谷,
北綾瀬,東京都,東京メトロ千代田線,139.832035,35.777117,1200006,,綾瀬
綾瀬,東京都,東京メトロ千代田線,139.825019,35.762222,1200005,北綾瀬,北千住
北千住,東京都,東京メトロ千代田線,139.804276,35.748916,1200026,綾瀬,町屋
町屋,東京都,東京メトロ千代田線,139.780501,35.742733,1160002,北千住,西日暮里
西日暮里,東京都,東京メトロ千代田線,139.766511,35.732257,1160013,町屋,千駄木
千駄木,東京都,東京メトロ千代田線,139.763243,35.725549,1130022,西日暮里,根津
根津,東京都,東京メトロ千代田線,139.765655,35.7174,1130031,千駄木,湯島
湯島,東京都,東京メトロ千代田線,139.769916,35.708243,1130034,根津,新御茶ノ水
新御茶ノ水,東京都,東京メトロ千代田線,139.766014,35.698072,1010062,湯島,大手町
大手町,東京都,東京メトロ千代田線,139.763399,35.686154,1000004,新御茶ノ水,二重橋前
二重橋前,東京都,東京メトロ千代田線,139.761948,35.681071,1000005,大手町,日比谷
日比谷,東京都,東京メトロ千代田線,139.758732,35.674241,1000006,二重橋前,霞ケ関
霞ケ関,東京都,東京メトロ千代田線,139.750899,35.673838,1000013,日比谷,国会議事堂前
国会議事堂前,東京都,東京メトロ千代田線,139.745219,35.67393,1000014,霞ケ関,赤坂
赤坂,東京都,東京メトロ千代田線,139.738348,35.67323,1070052,国会議事堂前,乃木坂
乃木坂,東京都,東京メトロ千代田線,139.726215,35.666572,1070062,赤坂,表参道
